ID_A,ID_B,Level
667,267,Major
813,267,Major
994,267,Major
1056,267,Major
1090,267,Major
1095,267,Major
1325,267,Major
793,272,Major
272,840,Major
272,1122,Major
272,1403,Major
275,304,Major
275,994,Major
1175,313,Major
313,1176,Major
1454,313,Major
313,1564,Major
304,282,Major
282,309,Major
282,458,Major
282,667,Major
282,813,Major
282,1056,Major
1090,282,Major
282,1095,Major
304,283,Major
458,283,Major
287,54,Major
287,302,Major
303,287,Major
287,385,Major
507,287,Major
590,287,Major
287,646,Major
669,287,Major
287,813,Major
287,839,Major
287,953,Major
983,287,Major
287,992,Major
287,1037,Major
287,1045,Major
287,1349,Major
287,1498,Major
1542,287,Major
982,289,Major
297,68,Major
297,70,Major
297,770,Major
297,1052,Major
297,1168,Major
297,1355,Major
297,1367,Major
297,1518,Major
304,298,Major
298,309,Major
458,298,Major
786,298,Major
1095,298,Major
299,96,Major
299,304,Major
306,299,Major
299,375,Major
457,299,Major
299,497,Major
517,299,Major
299,678,Major
299,794,Major
299,802,Major
299,841,Major
299,842,Major
299,1008,Major
1076,299,Major
299,1103,Major
1145,299,Major
299,1154,Major
299,1263,Major
299,1311,Major
299,1326,Major
299,1381,Major
1402,299,Major
299,1425,Major
299,1443,Major
300,497,Major
10,303,Major
303,304,Major
303,458,Major
303,497,Major
656,303,Major
303,657,Major
303,660,Major
303,994,Major
303,1001,Major
303,1095,Major
303,1190,Major
303,1192,Major
303,1251,Major
303,1447,Major
303,1449,Major
305,770,Major
305,1100,Major
305,1168,Major
305,1355,Major
306,304,Major
306,309,Major
306,405,Major
306,430,Major
306,458,Major
306,535,Major
306,570,Major
306,667,Major
306,786,Major
306,813,Major
306,879,Major
306,1056,Major
306,1090,Major
306,1095,Major
1133,306,Major
306,1317,Major
40,1176,Major
64,1176,Major
112,1176,Major
278,1176,Major
286,1176,Major
311,1176,Major
325,1176,Major
332,1176,Major
349,1176,Major
350,1176,Major
355,1176,Major
371,1176,Major
392,1176,Major
404,1176,Major
426,1176,Major
442,1176,Major
446,1176,Major
452,1176,Major
469,1176,Major
470,1176,Major
476,1176,Major
503,1176,Major
518,1176,Major
520,1176,Major
586,1176,Major
603,1176,Major
622,1176,Major
700,1176,Major
715,1176,Major
743,1176,Major
835,1176,Major
850,1176,Major
853,1176,Major
877,1176,Major
883,1176,Major
895,1176,Major
905,1176,Major
914,1176,Major
921,1176,Major
975,1176,Major
976,1176,Major
1040,1176,Major
1046,1176,Major
1061,1176,Major
1075,1176,Major
1120,1176,Major
1121,1176,Major
1127,1176,Major
1154,1176,Major
1204,1176,Major
1205,1176,Major
1209,1176,Major
1210,1176,Major
1212,1176,Major
1214,1176,Major
1219,1176,Major
901,1176,Major
1229,1176,Major
1239,1176,Major
1303,1176,Major
1343,1176,Major
1393,1176,Major
1423,1176,Major
1425,1176,Major
1427,1176,Major
1452,1176,Major
1461,1176,Major
1472,1176,Major
1478,1176,Major
1479,1176,Major
1482,1176,Major
29,1176,Major
1486,1176,Major
1488,1176,Major
1490,1176,Major
1491,1176,Major
1497,1176,Major
308,1190,Major
308,1192,Major
308,1470,Major
78,309,Major
96,309,Major
309,129,Major
309,146,Major
309,147,Major
268,309,Major
304,309,Major
309,334,Major
309,339,Major
341,309,Major
309,342,Major
309,346,Major
354,309,Major
309,360,Major
309,375,Major
309,382,Major
425,309,Major
436,309,Major
438,309,Major
452,309,Major
309,455,Major
457,309,Major
458,309,Major
309,478,Major
479,309,Major
309,480,Major
309,484,Major
309,490,Major
309,493,Major
495,309,Major
309,497,Major
309,505,Major
309,510,Major
518,309,Major
309,522,Major
309,524,Major
525,309,Major
530,309,Major
531,309,Major
543,309,Major
309,560,Major
309,567,Major
309,581,Major
309,585,Major
309,588,Major
309,609,Major
646,309,Major
309,654,Major
669,309,Major
674,309,Major
309,678,Major
679,309,Major
309,698,Major
309,703,Major
705,309,Major
309,711,Major
744,309,Major
745,309,Major
309,748,Major
309,762,Major
309,764,Major
309,765,Major
309,767,Major
309,788,Major
309,789,Major
309,792,Major
793,309,Major
309,794,Major
309,802,Major
309,817,Major
