ID_A,ID_B,Level,label
1234,176,Moderate,1
188,1234,Moderate,1
1234,221,Minor,2
222,1234,Moderate,1
1234,746,Moderate,1
244,1234,Moderate,1
1234,254,Moderate,1
263,1234,Moderate,1
1234,267,Moderate,1
283,1234,Moderate,1
288,1234,Moderate,1
1234,292,Minor,2
328,1234,Major,0
341,1234,Moderate,1
347,1234,Minor,2
354,1234,Moderate,1
1234,361,Major,0
1234,375,Major,0
1234,379,Moderate,1
386,1234,Moderate,1
425,1234,Moderate,1
436,1234,Moderate,1
482,1234,Minor,2
492,1234,Moderate,1
1234,511,Moderate,1
527,1234,Major,0
544,1234,Moderate,1
1234,559,Moderate,1
1234,567,Moderate,1
1234,577,Moderate,1
1234,578,Moderate,1
1234,579,Moderate,1
1234,588,Moderate,1
590,1234,Moderate,1
613,1234,Moderate,1
1234,618,Moderate,1
1234,619,Moderate,1
620,1234,Moderate,1
1234,626,Moderate,1
630,1234,Moderate,1
647,1234,Moderate,1
651,1234,Moderate,1
689,1234,Moderate,1
694,1234,Moderate,1
718,1234,Moderate,1
719,1234,Moderate,1
1234,763,Moderate,1
1234,770,Moderate,1
774,1234,Moderate,1
1234,788,Moderate,1
1234,792,Moderate,1
822,1234,Moderate,1
1234,826,Minor,2
831,1234,Moderate,1
1234,832,Moderate,1
920,1234,Major,0
1234,885,Minor,2
944,1234,Moderate,1
974,1234,Moderate,1
984,1234,Moderate,1
999,1234,Moderate,1
1005,1234,Major,0
1234,1008,Major,0
1009,1234,Moderate,1
1011,1234,Moderate,1
1234,1019,Moderate,1
1234,1100,Moderate,1
1234,1103,Major,0
1110,1234,Moderate,1
1234,1122,Major,0
1234,1165,Moderate,1
1234,1169,Moderate,1
1234,1171,Minor,2
1234,1172,Moderate,1
1234,1185,Minor,2
1234,1237,Minor,2
1259,1234,Moderate,1
1234,1261,Moderate,1
1234,1263,Major,0
1234,1268,Moderate,1
1234,1297,Minor,2
1234,1300,Moderate,1
1234,1311,Major,0
1294,1234,Minor,2
1234,1345,Minor,2
1234,1354,Moderate,1
1355,1234,Moderate,1
1376,1234,Moderate,1
1392,1234,Moderate,1
1421,1234,Moderate,1
1444,1234,Moderate,1
1456,1234,Moderate,1
1474,1234,Moderate,1
1234,1519,Minor,2
1234,1538,Minor,2
1542,1234,Moderate,1
1547,1234,Moderate,1
10,15,Moderate,1
15,287,Moderate,1
474,15,Major,0
656,15,Moderate,1
15,657,Moderate,1
15,660,Moderate,1
15,963,Major,0
15,996,Moderate,1
15,1413,Major,0
15,1447,Moderate,1
15,1449,Moderate,1
1539,15,Major,0
102,16,Moderate,1
313,16,Moderate,1
426,16,Moderate,1
16,499,Moderate,1
663,16,Moderate,1
664,16,Moderate,1
701,16,Moderate,1
895,16,Moderate,1
16,926,Moderate,1
1212,16,Moderate,1
1220,16,Moderate,1
1303,16,Moderate,1
1497,16,Moderate,1
617,34,Moderate,1
127,617,Minor,2
149,617,Minor,2
617,186,Minor,2
617,217,Moderate,1
287,617,Moderate,1
304,617,Moderate,1
617,309,Moderate,1
617,367,Moderate,1
617,400,Minor,2
430,617,Moderate,1
458,617,Moderate,1
617,501,Moderate,1
617,512,Moderate,1
617,513,Moderate,1
514,617,Moderate,1
515,617,Moderate,1
516,617,Moderate,1
617,529,Moderate,1
570,617,Moderate,1
656,617,Moderate,1
617,657,Moderate,1
617,660,Moderate,1
667,617,Moderate,1
691,617,Minor,2
617,813,Moderate,1
617,827,Moderate,1
617,837,Moderate,1
876,617,Moderate,1
879,617,Moderate,1
910,617,Moderate,1
959,617,Moderate,1
1001,617,Moderate,1
1056,617,Moderate,1
1090,617,Moderate,1
1133,617,Moderate,1
617,1156,Moderate,1
1190,617,Minor,2
1192,617,Minor,2
1251,617,Moderate,1
1285,617,Moderate,1
617,1302,Moderate,1
617,1313,Moderate,1
617,1317,Moderate,1
617,1328,Moderate,1
617,1449,Moderate,1
1468,617,Minor,2
1493,617,Moderate,1
10,1221,Moderate,1
1221,34,Moderate,1
94,1221,Minor,2
102,17,Moderate,1
1221,217,Moderate,1
287,1221,Moderate,1
313,17,Moderate,1
1221,367,Moderate,1
426,17,Moderate,1
1221,430,Moderate,1
499,17,Moderate,1
1221,501,Moderate,1
1221,529,Moderate,1
656,1221,Moderate,1
1221,657,Moderate,1
1221,660,Moderate,1
663,17,Moderate,1
664,17,Moderate,1
701,17,Moderate,1
1221,827,Moderate,1
1221,837,Moderate,1
843,17,Moderate,1
879,1221,Moderate,1
895,17,Moderate,1
910,1221,Moderate,1
17,926,Moderate,1
959,1221,Moderate,1
1001,1221,Moderate,1
1133,1221,Moderate,1
1221,1156,Moderate,1
1175,17,Major,0
1176,17,Major,0
1221,1184,Moderate,1
1212,17,Moderate,1
1221,1251,Moderate,1
1285,1221,Moderate,1
1221,1302,Moderate,1
1303,17,Moderate,1
1221,1313,Moderate,1
1221,1317,Moderate,1
1221,1328,Moderate,1
1447,1221,Moderate,1
1221,1449,Moderate,1
1493,1221,Moderate,1
1497,17,Moderate,1
474,40,Moderate,1
474,50,Minor,2
474,54,Major,0
474,55,Moderate,1
474,56,Moderate,1
474,63,Moderate,1
474,65,Moderate,1
474,71,Moderate,1
474,78,Moderate,1
474,104,Moderate,1
474,120,Moderate,1
474,124,Moderate,1
474,129,Moderate,1
474,134,Minor,2
474,142,Minor,2
474,162,Moderate,1
474,163,Moderate,1
474,164,Moderate,1
474,188,Minor,2
195,474,Moderate,1
196,474,Moderate,1
474,207,Moderate,1
474,208,Moderate,1
474,209,Moderate,1
474,210,Moderate,1
474,211,Moderate,1
474,212,Moderate,1
474,213,Moderate,1
474,215,Moderate,1
474,216,Moderate,1
474,224,Moderate,1
474,226,Moderate,1
474,746,Moderate,1
474,18,Moderate,1
474,283,Minor,2
474,288,Minor,2
474,305,Moderate,1
474,331,Moderate,1
354,474,Minor,2
474,423,Minor,2
474,424,Moderate,1
474,425,Moderate,1
474,427,Minor,2
474,435,Moderate,1
474,436,Moderate,1
474,438,Moderate,1
474,524,Moderate,1
474,525,Moderate,1
474,544,Minor,2
474,547,Minor,2
474,549,Moderate,1
474,552,Moderate,1
474,1415,Moderate,1
474,577,Moderate,1
474,578,Moderate,1
474,579,Moderate,1
474,624,Moderate,1
474,630,Minor,2
474,661,Minor,2
474,689,Minor,2
474,694,Minor,2
474,709,Moderate,1
474,718,Minor,2
474,720,Moderate,1
474,756,Minor,2
474,771,Moderate,1
474,787,Moderate,1
474,836,Minor,2
474,840,Major,0
474,865,Moderate,1
474,866,Moderate,1
474,867,Moderate,1
474,868,Moderate,1
474,869,Moderate,1
474,870,Moderate,1
474,871,Moderate,1
474,872,Moderate,1
474,873,Moderate,1
474,876,Minor,2
474,898,Moderate,1
474,935,Moderate,1
474,913,Minor,2
474,940,Moderate,1
474,919,Moderate,1
474,920,Moderate,1
474,923,Moderate,1
474,925,Major,0
474,928,Moderate,1
474,932,Moderate,1
939,474,Moderate,1
474,944,Minor,2
474,951,Moderate,1
474,973,Moderate,1
474,984,Moderate,1
474,985,Moderate,1
474,989,Moderate,1
474,1066,Moderate,1
474,1073,Moderate,1
474,1092,Moderate,1
474,143,Moderate,1
474,144,Moderate,1
474,145,Moderate,1
474,1131,Moderate,1
474,1112,Moderate,1
474,1122,Major,0
474,1128,Moderate,1
1145,474,Moderate,1
474,1158,Moderate,1
474,1169,Minor,2
474,1176,Moderate,1
474,1198,Moderate,1
474,1229,Moderate,1
474,1232,Minor,2
474,1241,Moderate,1
474,1248,Moderate,1
474,1258,Moderate,1
474,1259,Moderate,1
474,1278,Moderate,1
474,1306,Moderate,1
474,1329,Moderate,1
474,1331,Moderate,1
474,1333,Moderate,1
474,780,Moderate,1
474,1351,Minor,2
1358,474,Moderate,1
474,1359,Moderate,1
474,747,Moderate,1
474,1421,Moderate,1
474,1424,Moderate,1
474,1430,Moderate,1
1456,474,Minor,2
474,1466,Major,0
474,1472,Minor,2
474,1474,Minor,2
474,1495,Moderate,1
474,1523,Moderate,1
474,1529,Moderate,1
1539,474,Major,0
474,1547,Moderate,1
10,776,Moderate,1
776,14,Major,0
776,124,Moderate,1
149,776,Moderate,1
776,186,Moderate,1
776,287,Moderate,1
776,299,Minor,2
776,400,Moderate,1
776,405,Moderate,1
776,570,Moderate,1
656,776,Moderate,1
776,657,Moderate,1
776,660,Moderate,1
776,691,Moderate,1
776,770,Moderate,1
776,813,Moderate,1
776,826,Minor,2
904,776,Moderate,1
910,776,Moderate,1
776,996,Moderate,1
776,1001,Moderate,1
776,1033,Minor,2
776,1052,Moderate,1
776,1174,Moderate,1
776,1175,Moderate,1
776,1176,Moderate,1
776,1177,Moderate,1
776,1190,Moderate,1
776,1192,Moderate,1
776,1241,Minor,2
776,1251,Moderate,1
776,1317,Moderate,1
776,1355,Moderate,1
776,1367,Moderate,1
776,1447,Moderate,1
776,1449,Moderate,1
776,1468,Moderate,1
776,1470,Moderate,1
776,1518,Moderate,1
777,14,Moderate,1
777,402,Moderate,1
777,1191,Moderate,1
19,124,Moderate,1
904,19,Moderate,1
19,1052,Moderate,1
19,1367,Moderate,1
1497,19,Moderate,1
84,1017,Moderate,1
14,1017,Moderate,1
149,1017,Moderate,1
1017,186,Moderate,1
1017,187,Moderate,1
1017,192,Moderate,1
207,1017,Moderate,1
1017,208,Moderate,1
1017,209,Moderate,1
1017,210,Moderate,1
1017,211,Moderate,1
212,1017,Moderate,1
1017,213,Moderate,1
1017,215,Moderate,1
1017,216,Moderate,1
1017,217,Moderate,1
299,1017,Moderate,1
304,1017,Major,0
1017,309,Moderate,1
330,1017,Moderate,1
1017,367,Moderate,1
1017,400,Moderate,1
458,1017,Major,0
477,1017,Moderate,1
1017,497,Moderate,1
1017,499,Moderate,1
1017,501,Moderate,1
1017,529,Moderate,1
1017,583,Minor,2
691,1017,Moderate,1
873,1017,Moderate,1
910,1017,Moderate,1
953,1017,Moderate,1
981,1017,Moderate,1
986,1017,Moderate,1
1017,991,Moderate,1
1017,994,Minor,2
1026,1017,Moderate,1
1055,1017,Minor,2
1017,1156,Minor,2
1190,1017,Moderate,1
1192,1017,Moderate,1
1017,1220,Minor,2
1251,1017,Moderate,1
1017,1302,Moderate,1
1325,1017,Moderate,1
1468,1017,Moderate,1
1493,1017,Moderate,1
304,21,Major,0
21,309,Moderate,1
21,458,Major,0
21,667,Moderate,1
21,813,Moderate,1
21,1056,Moderate,1
1090,21,Moderate,1
21,1095,Major,0
934,192,Major,0
934,512,Moderate,1
934,514,Moderate,1
10,514,Moderate,1
514,1293,Moderate,1
514,34,Moderate,1
514,59,Moderate,1
60,514,Major,0
64,514,Major,0
66,514,Moderate,1
514,86,Moderate,1
514,88,Moderate,1
514,95,Moderate,1
98,514,Moderate,1
99,514,Moderate,1
514,141,Moderate,1
151,514,Moderate,1
152,514,Moderate,1
165,514,Moderate,1
514,175,Moderate,1
514,217,Moderate,1
232,514,Major,0
233,514,Major,0
514,234,Major,0
286,514,Moderate,1
514,287,Moderate,1
514,325,Major,0
332,514,Moderate,1
514,335,Major,0
514,336,Major,0
514,367,Moderate,1
514,390,Moderate,1
514,391,Major,0
514,392,Major,0
394,514,Moderate,1
514,398,Moderate,1
514,408,Moderate,1
514,410,Moderate,1
514,430,Moderate,1
514,435,Moderate,1
436,514,Moderate,1
438,514,Major,0
467,514,Moderate,1
514,469,Major,0
479,514,Moderate,1
514,481,Moderate,1
482,514,Moderate,1
514,501,Moderate,1
506,514,Major,0
508,514,Moderate,1
514,519,Moderate,1
514,524,Major,0
514,525,Major,0
514,529,Moderate,1
534,514,Moderate,1
603,514,Moderate,1
656,514,Moderate,1
514,657,Moderate,1
514,660,Moderate,1
672,514,Moderate,1
514,673,Moderate,1
679,514,Moderate,1
514,680,Major,0
514,711,Moderate,1
514,712,Moderate,1
715,514,Major,0
514,717,Moderate,1
514,749,Moderate,1
750,514,Moderate,1
514,751,Major,0
514,755,Moderate,1
778,514,Major,0
514,821,Moderate,1
514,807,Moderate,1
514,808,Major,0
514,812,Moderate,1
514,817,Moderate,1
822,514,Moderate,1
514,827,Moderate,1
830,514,Major,0
831,514,Moderate,1
514,834,Moderate,1
514,836,Minor,2
514,837,Moderate,1
853,514,Moderate,1
514,856,Moderate,1
514,858,Moderate,1
879,514,Moderate,1
881,514,Moderate,1
514,905,Moderate,1
514,1058,Moderate,1
910,514,Moderate,1
514,907,Moderate,1
514,914,Moderate,1
514,921,Moderate,1
514,925,Major,0
514,930,Moderate,1
514,931,Moderate,1
932,514,Major,0
939,514,Major,0
514,941,Major,0
945,514,Moderate,1
956,514,Moderate,1
959,514,Moderate,1
514,960,Moderate,1
514,976,Moderate,1
514,988,Major,0
514,1001,Moderate,1
514,1002,Moderate,1
1040,514,Major,0
1046,514,Moderate,1
514,1050,Moderate,1
514,1057,Moderate,1
514,1085,Moderate,1
514,1089,Moderate,1
514,1108,Major,0
514,1121,Moderate,1
514,1125,Moderate,1
514,1126,Moderate,1
1133,514,Moderate,1
1143,514,Moderate,1
514,1154,Moderate,1
514,1155,Major,0
514,1156,Moderate,1
514,1160,Moderate,1
514,1184,Moderate,1
514,1203,Moderate,1
1204,514,Moderate,1
1209,514,Moderate,1
514,1210,Moderate,1
514,1214,Moderate,1
1216,514,Major,0
1219,514,Major,0
514,1228,Moderate,1
514,1244,Moderate,1
514,1251,Moderate,1
1252,514,Moderate,1
514,1272,Moderate,1
514,1273,Moderate,1
1285,514,Moderate,1
514,1296,Moderate,1
514,1302,Moderate,1
514,1307,Moderate,1
514,1309,Moderate,1
514,1313,Moderate,1
514,1316,Major,0
514,1317,Moderate,1
514,1328,Moderate,1
514,1344,Moderate,1
1348,514,Major,0
514,1383,Moderate,1
514,1401,Moderate,1
1423,514,Moderate,1
514,1425,Moderate,1
514,1427,Moderate,1
1434,514,Major,0
1435,514,Major,0
514,1447,Moderate,1
514,1449,Moderate,1
1450,514,Moderate,1
514,1463,Moderate,1
1465,514,Moderate,1
514,1478,Moderate,1
1479,514,Moderate,1
514,29,Moderate,1
514,1488,Major,0
1493,514,Moderate,1
1522,514,Moderate,1
1527,514,Moderate,1
1560,514,Moderate,1
10,704,Moderate,1
84,704,Moderate,1
14,704,Major,0
124,704,Moderate,1
149,704,Moderate,1
704,186,Moderate,1
287,704,Moderate,1
299,704,Minor,2
704,400,Moderate,1
704,405,Moderate,1
570,704,Moderate,1
656,704,Moderate,1
704,657,Moderate,1
660,704,Moderate,1
691,704,Moderate,1
704,770,Moderate,1
704,813,Moderate,1
704,826,Minor,2
704,871,Minor,2
904,704,Moderate,1
910,704,Moderate,1
996,704,Moderate,1
1001,704,Moderate,1
1026,704,Moderate,1
1033,704,Minor,2
704,1052,Moderate,1
704,1174,Moderate,1
1175,704,Moderate,1
704,1176,Moderate,1
704,1177,Moderate,1
1190,704,Moderate,1
1192,704,Moderate,1
1241,704,Minor,2
1251,704,Moderate,1
704,1317,Moderate,1
704,1355,Moderate,1
1367,704,Moderate,1
1447,704,Moderate,1
704,1449,Moderate,1
1468,704,Moderate,1
1470,704,Moderate,1
1518,704,Moderate,1
596,309,Moderate,1
309,22,Moderate,1
400,22,Moderate,1
22,497,Moderate,1
996,22,Moderate,1
1220,22,Minor,2
22,1281,Moderate,1
10,549,Moderate,1
549,34,Moderate,1
549,65,Moderate,1
819,84,Moderate,1
94,549,Minor,2
149,549,Moderate,1
549,186,Moderate,1
819,217,Moderate,1
549,272,Moderate,1
287,549,Moderate,1
299,549,Minor,2
549,309,Moderate,1
330,819,Moderate,1
819,367,Moderate,1
549,400,Moderate,1
549,497,Moderate,1
549,501,Moderate,1
819,529,Moderate,1
656,549,Moderate,1
549,657,Moderate,1
549,660,Moderate,1
819,662,Moderate,1
691,549,Moderate,1
549,770,Moderate,1
549,813,Moderate,1
819,826,Moderate,1
819,827,Moderate,1
549,837,Moderate,1
910,549,Moderate,1
946,549,Moderate,1
549,953,Moderate,1
959,549,Moderate,1
549,963,Moderate,1
819,1001,Moderate,1
549,1100,Moderate,1
549,1156,Minor,2
1168,549,Moderate,1
819,1184,Moderate,1
1190,549,Moderate,1
1192,549,Moderate,1
819,1220,Moderate,1
1251,549,Moderate,1
819,1285,Moderate,1
819,1286,Minor,2
819,1302,Moderate,1
819,1313,Moderate,1
819,1328,Moderate,1
549,1355,Moderate,1
1367,549,Moderate,1
549,1388,Minor,2
1413,549,Moderate,1
1436,549,Moderate,1
1447,549,Moderate,1
549,1449,Moderate,1
1468,549,Moderate,1
1470,549,Moderate,1
1493,819,Moderate,1
1518,549,Moderate,1
10,691,Moderate,1
691,1293,Minor,2
691,30,Moderate,1
691,34,Moderate,1
691,40,Minor,2
691,43,Moderate,1
691,46,Moderate,1
50,691,Moderate,1
691,56,Moderate,1
691,58,Major,0
691,59,Moderate,1
61,691,Moderate,1
691,63,Moderate,1
67,691,Moderate,1
68,691,Moderate,1
69,691,Moderate,1
70,691,Moderate,1
72,691,Moderate,1
691,78,Moderate,1
691,79,Moderate,1
84,691,Moderate,1
691,86,Minor,2
691,89,Minor,2
691,90,Major,0
691,14,Moderate,1
691,97,Moderate,1
98,691,Moderate,1
691,117,Moderate,1
691,125,Major,0
691,131,Major,0
132,691,Moderate,1
134,691,Moderate,1
142,691,Moderate,1
151,691,Moderate,1
155,691,Moderate,1
691,161,Moderate,1
165,691,Moderate,1
691,168,Moderate,1
170,691,Moderate,1
691,181,Moderate,1
691,188,Moderate,1
691,192,Major,0
195,691,Moderate,1
196,691,Moderate,1
691,208,Minor,2
691,217,Moderate,1
222,691,Moderate,1
691,223,Moderate,1
224,691,Moderate,1
232,691,Moderate,1
691,234,Moderate,1
264,691,Moderate,1
691,265,Moderate,1
691,267,Moderate,1
691,283,Moderate,1
286,691,Moderate,1
287,691,Moderate,1
288,691,Moderate,1
691,292,Moderate,1
691,302,Major,0
303,691,Major,0
308,691,Major,0
691,309,Moderate,1
691,312,Moderate,1
327,691,Moderate,1
691,333,Moderate,1
691,341,Moderate,1
354,691,Moderate,1
691,358,Moderate,1
691,367,Moderate,1
691,373,Moderate,1
691,375,Moderate,1
691,379,Major,0
691,385,Major,0
386,691,Moderate,1
691,390,Moderate,1
394,691,Major,0
691,418,Moderate,1
691,423,Moderate,1
420,691,Moderate,1
425,691,Moderate,1
691,428,Moderate,1
431,691,Moderate,1
691,434,Moderate,1
691,435,Moderate,1
436,691,Moderate,1
441,691,Moderate,1
691,444,Moderate,1
691,451,Moderate,1
452,691,Moderate,1
457,691,Major,0
691,466,Moderate,1
468,691,Moderate,1
691,478,Major,0
479,691,Major,0
691,484,Moderate,1
691,491,Moderate,1
492,691,Moderate,1
691,501,Moderate,1
503,691,Moderate,1
507,691,Major,0
691,511,Moderate,1
518,691,Moderate,1
691,520,Moderate,1
691,529,Moderate,1
530,691,Moderate,1
691,537,Moderate,1
691,538,Moderate,1
691,539,Moderate,1
540,691,Moderate,1
691,541,Moderate,1
691,542,Moderate,1
691,544,Moderate,1
691,552,Moderate,1
691,555,Moderate,1
691,559,Moderate,1
691,567,Moderate,1
691,569,Moderate,1
691,573,Moderate,1
574,691,Moderate,1
691,585,Major,0
590,691,Moderate,1
691,602,Moderate,1
603,691,Moderate,1
606,691,Moderate,1
613,691,Moderate,1
691,618,Moderate,1
691,619,Moderate,1
620,691,Moderate,1
622,691,Moderate,1
691,624,Moderate,1
691,626,Moderate,1
630,691,Moderate,1
691,642,Moderate,1
691,646,Major,0
691,650,Major,0
656,691,Moderate,1
691,657,Moderate,1
691,660,Moderate,1
691,661,Moderate,1
691,662,Moderate,1
669,691,Major,0
671,691,Moderate,1
672,691,Moderate,1
691,673,Moderate,1
691,674,Moderate,1
679,691,Moderate,1
691,688,Moderate,1
691,689,Moderate,1
691,694,Moderate,1
691,709,Moderate,1
713,691,Moderate,1
691,717,Minor,2
691,718,Moderate,1
719,691,Moderate,1
691,720,Moderate,1
723,691,Moderate,1
691,733,Major,0
691,734,Major,0
691,743,Moderate,1
691,748,Moderate,1
750,691,Minor,2
691,754,Minor,2
691,755,Minor,2
761,691,Moderate,1
691,763,Moderate,1
691,765,Moderate,1
691,774,Moderate,1
691,775,Moderate,1
778,691,Moderate,1
691,781,Moderate,1
782,691,Moderate,1
691,788,Moderate,1
691,789,Moderate,1
691,792,Moderate,1
691,793,Major,0
691,798,Moderate,1
691,821,Minor,2
691,804,Moderate,1
691,813,Major,0
691,827,Moderate,1
835,691,Moderate,1
691,837,Moderate,1
691,839,Major,0
691,842,Moderate,1
691,849,Moderate,1
850,691,Moderate,1
691,860,Moderate,1
691,863,Moderate,1
691,865,Minor,2
691,868,Moderate,1
691,871,Moderate,1
691,872,Minor,2
873,691,Moderate,1
691,884,Moderate,1
691,888,Moderate,1
691,892,Moderate,1
898,691,Moderate,1
691,935,Moderate,1
691,1058,Minor,2
910,691,Moderate,1
913,691,Moderate,1
920,691,Moderate,1
691,930,Moderate,1
691,938,Moderate,1
691,943,Moderate,1
944,691,Moderate,1
945,691,Moderate,1
691,958,Major,0
959,691,Moderate,1
965,691,Moderate,1
691,973,Moderate,1
691,974,Minor,2
975,691,Moderate,1
691,977,Moderate,1
983,691,Major,0
987,691,Moderate,1
691,988,Moderate,1
691,992,Major,0
691,995,Minor,2
691,999,Moderate,1
1001,691,Moderate,1
691,1002,Moderate,1
691,1003,Moderate,1
1005,691,Moderate,1
691,1006,Moderate,1
1013,691,Moderate,1
691,1019,Moderate,1
1024,691,Moderate,1
1030,691,Moderate,1
691,1037,Major,0
691,1045,Major,0
1049,691,Moderate,1
691,1053,Moderate,1
1068,691,Moderate,1
691,1069,Moderate,1
691,1071,Moderate,1
691,1081,Moderate,1
691,1085,Major,0
691,1089,Moderate,1
691,1092,Moderate,1
691,1108,Moderate,1
1112,691,Moderate,1
691,1120,Moderate,1
691,1128,Moderate,1
691,1129,Moderate,1
691,1136,Moderate,1
1145,691,Moderate,1
691,1154,Major,0
691,1155,Moderate,1
691,1156,Moderate,1
691,1157,Moderate,1
691,1160,Minor,2
1162,691,Moderate,1
691,1164,Moderate,1
691,1169,Moderate,1
691,1172,Moderate,1
691,1184,Moderate,1
1188,691,Moderate,1
691,1198,Moderate,1
1209,691,Moderate,1
1216,691,Moderate,1
1224,691,Moderate,1
691,1229,Moderate,1
691,1230,Moderate,1
1239,691,Moderate,1
691,1243,Moderate,1
691,1251,Moderate,1
1252,691,Moderate,1
691,1257,Moderate,1
1258,691,Moderate,1
691,1259,Moderate,1
691,1261,Moderate,1
1272,691,Moderate,1
691,1273,Minor,2
1274,691,Moderate,1
1278,691,Moderate,1
1279,691,Moderate,1
691,1280,Moderate,1
1285,691,Moderate,1
691,1288,Moderate,1
691,1289,Moderate,1
691,1296,Minor,2
691,1297,Moderate,1
691,1300,Moderate,1
691,1302,Moderate,1
1306,691,Moderate,1
691,1311,Moderate,1
691,1313,Moderate,1
691,1326,Major,0
691,1327,Moderate,1
691,1328,Moderate,1
691,1331,Minor,2
691,726,Moderate,1
691,727,Moderate,1
691,1137,Moderate,1
691,1294,Moderate,1
691,1349,Major,0
1351,691,Moderate,1
691,1352,Moderate,1
691,1354,Moderate,1
1370,691,Moderate,1
691,1376,Moderate,1
691,1386,Moderate,1
691,1389,Moderate,1
691,1391,Moderate,1
691,1392,Moderate,1
691,1393,Moderate,1
691,1394,Moderate,1
691,1397,Moderate,1
691,1399,Moderate,1
691,1401,Minor,2
691,1403,Major,0
1406,691,Moderate,1
1407,691,Moderate,1
691,1419,Major,0
1421,691,Moderate,1
1425,691,Moderate,1
1431,691,Minor,2
1434,691,Moderate,1
691,1446,Major,0
691,1447,Moderate,1
691,1449,Moderate,1
1451,691,Moderate,1
1456,691,Moderate,1
1461,691,Moderate,1
1472,691,Moderate,1
691,1474,Moderate,1
691,1478,Moderate,1
691,1484,Moderate,1
1493,691,Moderate,1
691,1494,Moderate,1
1498,691,Major,0
691,1500,Moderate,1
691,1501,Moderate,1
691,1507,Major,0
1513,691,Moderate,1
1517,691,Moderate,1
691,1523,Moderate,1
1528,691,Moderate,1
691,1531,Major,0
1540,691,Minor,2
1542,691,Moderate,1
691,1545,Moderate,1
1547,691,Moderate,1
691,1556,Minor,2
691,1557,Minor,2
691,1558,Minor,2
691,1559,Minor,2
1560,691,Major,0
196,477,Moderate,1
196,946,Moderate,1
196,981,Major,0
196,982,Major,0
196,1190,Moderate,1
196,1192,Moderate,1
196,1468,Moderate,1
846,309,Minor,2
846,662,Moderate,1
846,953,Minor,2
1493,846,Moderate,1
23,84,Moderate,1
299,23,Minor,2
23,400,Minor,2
10,1293,Moderate,1
1293,34,Moderate,1
127,1293,Minor,2
149,1293,Minor,2
1293,161,Moderate,1
1293,186,Minor,2
1293,217,Moderate,1
287,1293,Moderate,1
304,1293,Moderate,1
1293,309,Moderate,1
1293,367,Moderate,1
1293,400,Minor,2
430,1293,Moderate,1
458,1293,Moderate,1
1293,501,Moderate,1
1293,512,Moderate,1
1293,513,Moderate,1
515,1293,Moderate,1
516,1293,Moderate,1
1293,529,Moderate,1
570,1293,Moderate,1
656,1293,Moderate,1
1293,657,Moderate,1
1293,660,Moderate,1
1293,661,Moderate,1
667,1293,Moderate,1
1293,781,Moderate,1
782,1293,Moderate,1
1293,813,Moderate,1
1293,827,Moderate,1
1293,837,Moderate,1
843,1293,Moderate,1
1293,868,Moderate,1
1293,871,Moderate,1
876,1293,Moderate,1
879,1293,Moderate,1
910,1293,Moderate,1
946,1293,Minor,2
959,1293,Moderate,1
1001,1293,Moderate,1
1056,1293,Moderate,1
1090,1293,Moderate,1
1293,1095,Major,0
1293,1129,Moderate,1
1133,1293,Moderate,1
1293,1156,Moderate,1
1293,1184,Moderate,1
1190,1293,Minor,2
1192,1293,Minor,2
1251,1293,Moderate,1
1285,1293,Moderate,1
1293,1302,Moderate,1
1293,1313,Moderate,1
1293,1317,Moderate,1
1293,1328,Moderate,1
1447,1293,Moderate,1
1293,1449,Moderate,1
1468,1293,Minor,2
1493,1293,Moderate,1
24,10,Minor,2
24,34,Minor,2
24,217,Minor,2
24,287,Minor,2
24,367,Minor,2
24,501,Minor,2
24,529,Minor,2
656,24,Minor,2
24,657,Minor,2
24,660,Minor,2
24,827,Minor,2
24,837,Minor,2
24,910,Minor,2
24,959,Minor,2
24,1001,Minor,2
24,1156,Minor,2
24,1184,Minor,2
24,1251,Minor,2
24,1285,Minor,2
24,1302,Minor,2
24,1313,Minor,2
24,1328,Minor,2
24,1447,Minor,2
24,1449,Minor,2
1493,24,Minor,2
10,547,Moderate,1
547,34,Moderate,1
547,14,Moderate,1
102,547,Moderate,1
547,192,Moderate,1
547,217,Moderate,1
287,547,Moderate,1
299,547,Minor,2
313,547,Moderate,1
547,367,Moderate,1
547,405,Moderate,1
426,547,Moderate,1
547,430,Moderate,1
477,547,Moderate,1
547,499,Major,0
547,501,Moderate,1
547,529,Moderate,1
570,547,Moderate,1
656,547,Moderate,1
547,657,Moderate,1
547,660,Moderate,1
