ID_A,ID_B,Level
1376,1349,Major
1376,1355,Major
1376,1389,Major
1376,1390,Major
1376,1392,Major
1376,1403,Major
1425,1376,Major
1444,1376,Major
1376,1446,Major
1451,1376,Major
1457,1376,Major
1472,1376,Major
1376,1494,Major
1376,1501,Major
1376,1507,Major
1511,1376,Major
1513,1376,Major
1376,1519,Major
1376,1525,Major
1376,1526,Major
1542,1376,Major
1560,1376,Major
1561,1376,Major
585,1380,Major
1403,1380,Major
1446,1380,Major
1380,1507,Major
511,1384,Major
511,1386,Major
567,1386,Major
703,1386,Major
709,1386,Major
713,1386,Major
560,1390,Major
1390,585,Major
1397,1390,Major
1457,1390,Major
1519,1390,Major
1390,1525,Major
1392,342,Major
1392,510,Major
1392,511,Major
1392,560,Major
1392,567,Major
1392,585,Major
1392,653,Major
1392,654,Major
1392,703,Major
745,1392,Major
1392,1397,Major
1392,1403,Major
1392,1446,Major
1457,1392,Major
1392,1458,Major
1392,1507,Major
1392,1519,Major
1392,1525,Major
1392,1526,Major
1534,1392,Major
1536,1392,Major
1537,1392,Major
654,1394,Major
1396,585,Major
1396,840,Major
1396,1403,Major
1396,1419,Major
1396,1446,Major
1396,1507,Major
49,1397,Major
68,1397,Major
70,1397,Major
72,1397,Major
78,1397,Major
87,1397,Major
1397,168,Major
181,1397,Major
425,1397,Major
434,1397,Major
1397,511,Major
555,1397,Major
574,1397,Major
1397,585,Major
606,1397,Major
616,1397,Major
618,1397,Major
620,1397,Major
624,1397,Major
643,1397,Major
651,1397,Major
1397,709,Major
719,1397,Major
723,1397,Major
730,1397,Major
731,1397,Major
1397,739,Major
1397,740,Major
774,1397,Major
1397,842,Major
884,1397,Major
925,1397,Major
1009,1397,Major
1168,1397,Major
1279,1397,Major
1355,1397,Major
1389,1397,Major
1397,1403,Major
1444,1397,Major
1397,1446,Major
1451,1397,Major
1397,1494,Major
1397,1501,Major
1397,1507,Major
1511,1397,Major
1513,1397,Major
1542,1397,Major
1398,585,Major
1398,1403,Major
1398,1419,Major
1398,1446,Major
1398,1507,Major
1400,1403,Major
1403,106,Major
1403,129,Major
130,1403,Major
1403,147,Major
181,1403,Major
235,1403,Major
268,1403,Major
330,1403,Major
1403,342,Major
356,1403,Major
359,1403,Major
434,1403,Major
473,1403,Major
1403,510,Major
517,1403,Major
526,1403,Major
527,1403,Major
546,1403,Major
550,1403,Major
552,1403,Major
555,1403,Major
558,1403,Major
560,1403,Major
566,1403,Major
1403,567,Major
568,1403,Major
1403,572,Major
574,1403,Major
585,1403,Major
589,1403,Major
590,1403,Major
592,1403,Major
594,1403,Major
600,1403,Major
602,1403,Major
606,1403,Major
608,1403,Major
612,1403,Major
622,1403,Major
624,1403,Major
1403,626,Major
647,1403,Major
648,1403,Major
1403,653,Major
1403,1330,Major
698,1403,Major
699,1403,Major
1403,703,Major
708,1403,Major
1403,709,Major
710,1403,Major
713,1403,Major
723,1403,Major
745,1403,Major
754,1403,Major
772,1403,Major
774,1403,Major
803,1403,Major
840,1403,Major
884,1403,Major
898,1403,Major
916,1403,Major
1015,1403,Major
1087,1403,Major
1107,1403,Major
1136,1403,Major
1167,1403,Major
1190,1403,Major
1218,1403,Major
1223,1403,Major
1279,1403,Major
1294,1403,Major
1352,1403,Major
1375,1403,Major
1407,1403,Major
1419,1403,Major
1437,1403,Major
1426,1403,Major
1440,1403,Major
1443,1403,Major
1403,1446,Major
1450,1403,Major
