ID_A,ID_B,Level
417,1190,Minor
1192,417,Minor
963,423,Minor
1413,423,Minor
969,40,Minor
969,208,Minor
969,1331,Minor
134,426,Minor
142,426,Minor
436,426,Minor
694,426,Minor
426,718,Minor
742,426,Minor
426,749,Minor
944,426,Minor
1028,426,Minor
1029,426,Minor
1126,426,Minor
426,1169,Minor
1463,426,Minor
426,1474,Minor
427,963,Minor
1241,427,Minor
1413,427,Minor
433,10,Minor
433,501,Minor
433,529,Minor
656,433,Minor
433,657,Minor
433,660,Minor
433,827,Minor
433,837,Minor
433,959,Minor
433,1001,Minor
433,1184,Minor
433,1251,Minor
433,1285,Minor
433,1302,Minor
433,1313,Minor
433,1328,Minor
433,1447,Minor
433,1449,Minor
1493,433,Minor
436,40,Minor
436,313,Minor
436,770,Minor
436,865,Minor
436,866,Minor
436,871,Minor
436,872,Minor
436,895,Minor
436,926,Minor
436,942,Minor
436,1100,Minor
436,1212,Minor
436,1303,Minor
436,1328,Minor
436,1388,Minor
912,946,Minor
452,946,Minor
1055,453,Minor
1515,40,Minor
1515,208,Minor
1515,535,Minor
1515,865,Minor
1515,866,Minor
1515,871,Minor
1515,1449,Minor
813,455,Minor
1190,455,Minor
1192,455,Minor
826,456,Minor
457,946,Minor
457,1190,Minor
1493,457,Minor
458,946,Minor
1258,458,Minor
458,1259,Minor
458,1366,Minor
330,460,Minor
460,405,Minor
460,497,Minor
570,460,Minor
460,662,Minor
460,953,Minor
460,1281,Minor
461,942,Minor
330,462,Minor
953,462,Minor
946,469,Minor
946,470,Minor
1060,471,Minor
946,472,Minor
477,974,Minor
477,1274,Minor
478,583,Minor
946,478,Minor
478,1220,Minor
479,946,Minor
1156,480,Minor
1286,480,Minor
482,40,Minor
482,208,Minor
482,535,Minor
786,482,Minor
482,865,Minor
482,866,Minor
482,871,Minor
482,872,Minor
482,1033,Minor
1055,482,Minor
1094,482,Minor
482,1241,Minor
1317,484,Minor
134,963,Minor
142,963,Minor
544,963,Minor
630,963,Minor
963,661,Minor
694,963,Minor
718,963,Minor
963,836,Minor
876,963,Minor
913,963,Minor
944,963,Minor
963,1169,Minor
1456,963,Minor
1472,963,Minor
963,1474,Minor
761,1325,Minor
485,512,Minor
485,513,Minor
530,40,Minor
530,208,Minor
530,583,Minor
530,865,Minor
530,866,Minor
530,871,Minor
530,872,Minor
530,946,Minor
530,1286,Minor
530,1317,Minor
492,946,Minor
583,493,Minor
1220,493,Minor
765,583,Minor
765,994,Minor
1220,765,Minor
583,497,Minor
717,497,Minor
497,994,Minor
1220,497,Minor
1452,497,Minor
1421,512,Minor
1421,513,Minor
1421,786,Minor
1421,1359,Minor
1199,499,Minor
45,501,Minor
403,501,Minor
598,501,Minor
604,501,Minor
677,501,Minor
1505,501,Minor
937,501,Minor
1189,501,Minor
403,827,Minor
604,827,Minor
677,827,Minor
937,827,Minor
1189,827,Minor
910,604,Minor
946,1263,Minor
503,40,Minor
503,208,Minor
503,865,Minor
503,866,Minor
503,871,Minor
503,872,Minor
946,505,Minor
583,791,Minor
791,994,Minor
1220,791,Minor
801,946,Minor
822,1325,Minor
1359,822,Minor
181,826,Minor
535,826,Minor
555,826,Minor
574,826,Minor
606,826,Minor
826,661,Minor
723,826,Minor
775,826,Minor
782,826,Minor
786,826,Minor
826,868,Minor
826,871,Minor
873,826,Minor
884,826,Minor
888,826,Minor
892,826,Minor
987,826,Minor
999,826,Minor
1055,826,Minor
1094,826,Minor
1129,826,Minor
1136,826,Minor
1162,826,Minor
826,1338,Minor
1370,826,Minor
1451,826,Minor
1505,827,Minor
831,1325,Minor
831,1359,Minor
1325,832,Minor
1359,832,Minor
299,844,Minor
330,844,Minor
1274,583,Minor
1274,953,Minor
1274,1220,Minor
1274,1317,Minor
1190,1160,Minor
1192,1160,Minor
406,1135,Minor
535,1135,Minor
786,1135,Minor
1055,1135,Minor
